"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"159","PWY-7187",0.400447427293065,0.537743688079259,0.0978773277424561,-0.416583328431164,-1.02191671900702,6,"ECB_RS14140,ECB_RS12700"
"160","PWY-7219",0.000720775191526812,0.00419027209519785,0.477270815362862,-0.929222520107239,-1.7327184747567,3,"ECB_RS05985,ECB_RS02225,ECB_RS21530"
"161","PWY-7220",0.100671140939597,0.192339171713865,0.211400189384923,-0.597577780424139,-1.46591253908866,6,"ECB_RS13360,ECB_RS12700,ECB_RS13355,ECB_RS11385,ECB_RS11390"
"162","PWY-7221",0.000702411743947192,0.00419027209519785,0.477270815362862,-0.929490616621984,-1.73321839353187,3,"ECB_RS12645,ECB_RS12650,ECB_RS12700"
"163","PWY-7222",0.100671140939597,0.192339171713865,0.211400189384923,-0.597577780424139,-1.46591253908866,6,"ECB_RS13360,ECB_RS12700,ECB_RS13355,ECB_RS11385,ECB_RS11390"
"164","PWY-7315",0.00741202275660472,0.024178268101252,0.407017918923954,-0.737858867722029,-1.81003477991397,6,"ECB_RS19395,ECB_RS10320,ECB_RS19400,ECB_RS19410,ECB_RS10310,ECB_RS19405"
"165","PWY-7446",0.5,0.631720430107527,0.0743625384422526,0.483239474389917,0.982411758036837,4,"ECB_RS19970,ECB_RS19960,ECB_RS19955,ECB_RS19965"
"166","PWY0-1061",0.242630385487528,0.354149941550119,0.132147260608774,-0.458227932053419,-1.19340313277255,7,"ECB_RS19305,ECB_RS18130,ECB_RS20880"
"167","PWY0-1182",0.00264294173751462,0.0108963387423848,0.431707695803346,0.894364417962612,1.62706334774405,3,"ECB_RS17820,ECB_RS06225"
"168","PWY0-1221",0.0574468085106383,0.131067961165049,0.276500599254472,-0.791152815013405,-1.47526030554155,3,"ECB_RS06780,ECB_RS06800,ECB_RS06795"
"169","PWY0-1261",0.55868544600939,0.694661797948183,0.0817515582532145,-0.333824517713654,-0.90960651842606,8,"ECB_RS11095,ECB_RS19105,ECB_RS21820,ECB_RS16075,ECB_RS12275,ECB_RS03335,ECB_RS08500"
"170","PWY0-1264",0.0185205450711479,0.0530771718502411,0.352487857583619,-0.833512064343163,-1.55424747201921,3,"ECB_RS16460,ECB_RS00950,ECB_RS11795"
"171","PWY0-1277",0.0356578065684192,0.0941526353211068,0.321775918075361,0.568631689167334,1.62028651704734,11,"ECB_RS01590,ECB_RS01595,ECB_RS01605,ECB_RS01615,ECB_RS01600,ECB_RS12805,ECB_RS12810,ECB_RS12800"
"172","PWY0-1296",0.800751879699248,0.879562243502052,0.0530212512043078,0.422520107238606,0.768665396750568,3,"ECB_RS08405,ECB_RS22705,ECB_RS22710"
"173","PWY0-1297",0.556586270871985,0.694661797948183,0.0697792517076235,0.42274678111588,0.925272772433073,5,"ECB_RS01610,ECB_RS08405,ECB_RS22695,ECB_RS22705,ECB_RS22710"
"174","PWY0-1298",0.651459854014598,0.781087069864442,0.0613026075396207,0.428801287208367,0.871740511154773,4,"ECB_RS22700,ECB_RS01610,ECB_RS22695,ECB_RS22705"
"175","PWY0-1303",0.674468085106383,0.795112781954887,0.0670512579829467,-0.449269789194309,-0.837752042209639,3,"ECB_RS00630"
"176","PWY0-1312",0.420704845814978,0.552129221732746,0.0940503465727813,-0.496464825701373,-1.02266152236553,4,"ECB_RS09625,ECB_RS11700"
"177","PWY0-1319",0.18936170212766,0.296666666666667,0.14641623786055,-0.686626039608543,-1.28034953774199,3,"ECB_RS18355,ECB_RS20820"
"178","PWY0-1321",0.091710758377425,0.180372347071738,0.195789002148949,0.485424005022857,1.42478854889275,12,"ECB_RS07550,ECB_RS07595,ECB_RS06400,ECB_RS07560,ECB_RS07565,ECB_RS07600,ECB_RS06385,ECB_RS06390,ECB_RS20020,ECB_RS20030,ECB_RS20025"
"179","PWY0-1324",0.135338345864662,0.241007194244604,0.16440575583821,0.721447721179625,1.31248641031458,3,"ECB_RS16285,ECB_RS16295,ECB_RS16280"
"180","PWY0-1329",0.00107507846703305,0.00561429866117261,0.45505986738723,-0.739328859060403,-2.01452653648015,8,"ECB_RS02000,ECB_RS01995,ECB_RS02005,ECB_RS01990,ECB_RS03605,ECB_RS03590,ECB_RS03595,ECB_RS03600"
"181","PWY0-1334",0.115207373271889,0.214870894594397,0.199915231309662,-0.39144657579826,-1.36630918601401,17,"ECB_RS11615,ECB_RS11625,ECB_RS11590,ECB_RS11595,ECB_RS11630,ECB_RS11640,ECB_RS11620,ECB_RS11600,ECB_RS11605,ECB_RS11645,ECB_RS11635,ECB_RS11610"
"182","PWY0-1335",4.41609736018408e-06,0.000103778287964326,0.610526878385931,-0.72035009664611,-2.43935040778484,16,"ECB_RS02000,ECB_RS01995,ECB_RS02005,ECB_RS01990,ECB_RS11615,ECB_RS11625,ECB_RS11590,ECB_RS11595,ECB_RS11630,ECB_RS11640,ECB_RS11620,ECB_RS11600,ECB_RS11605,ECB_RS11645,ECB_RS11635"
"183","PWY0-1336",0.203389830508475,0.308365226899945,0.151148761385484,-0.363045623592189,-1.22939594799441,16,"ECB_RS11615,ECB_RS11625,ECB_RS11590,ECB_RS11595,ECB_RS11630,ECB_RS11640,ECB_RS11620,ECB_RS11600,ECB_RS11605,ECB_RS11645,ECB_RS11635"
"184","PWY0-1338",0.676691729323308,0.795112781954887,0.0609039347452418,0.472386058981233,0.859383520986358,3,"ECB_RS11500,ECB_RS11480,ECB_RS11490"
"185","PWY0-1347",0.062953995157385,0.140897036780814,0.282013350011725,-0.467743309523838,-1.58393791871197,16,"ECB_RS11615,ECB_RS11625,ECB_RS11590,ECB_RS11595,ECB_RS11630,ECB_RS11640,ECB_RS11620,ECB_RS11600,ECB_RS11605,ECB_RS11645,ECB_RS11635,ECB_RS11610"
"186","PWY0-1348",0.0523809523809524,0.125607385811467,0.307750047666508,-0.497229463759828,-1.63323695996523,15,"ECB_RS11615,ECB_RS11625,ECB_RS11590,ECB_RS11595,ECB_RS11630,ECB_RS11640,ECB_RS11620,ECB_RS11600,ECB_RS11605,ECB_RS11645,ECB_RS11635,ECB_RS11610"
"187","PWY0-1352",0.157647058823529,0.257271241830065,0.170932335370056,-0.361307817022882,-1.28205006053103,18,"ECB_RS11615,ECB_RS11625,ECB_RS11590,ECB_RS11595,ECB_RS11630,ECB_RS11640,ECB_RS11620,ECB_RS11600,ECB_RS11605,ECB_RS11645,ECB_RS11635"
"188","PWY0-1353",0.899647887323944,0.939632237871674,0.0446854397644147,0.234753167312689,0.633636131049158,9,"ECB_RS03665,ECB_RS05185,ECB_RS03660,ECB_RS05190,ECB_RS03655"
"189","PWY0-1355",0.15034965034965,0.248818083325126,0.149207542435322,0.469896725952618,1.31092785480381,10,"ECB_RS07595,ECB_RS05285,ECB_RS09745,ECB_RS07600,ECB_RS05280,ECB_RS09750,ECB_RS20020,ECB_RS20030,ECB_RS20025"
"190","PWY0-1356",0.195422535211268,0.302505864179873,0.129442887745046,0.466917988495223,1.26028590427192,9,"ECB_RS04755,ECB_RS07595,ECB_RS04760,ECB_RS07600,ECB_RS04750,ECB_RS20020,ECB_RS20030,ECB_RS20025"
"191","PWY0-1415",0.954643628509719,0.975396750868626,0.0513223330421143,-0.24707104110482,-0.56425613444229,5,"ECB_RS19795,ECB_RS20580,ECB_RS19880,ECB_RS12315"
"192","PWY0-1471",0.148423005565863,0.247371675943105,0.155241966228839,0.616684549356223,1.34974752780688,5,"ECB_RS05365,ECB_RS05350,ECB_RS05360,ECB_RS05355,ECB_RS05345"
"193","PWY0-1479",0.00198311204419319,0.0085182735493786,0.431707695803346,-0.750402809805412,-1.95433975412635,7,"ECB_RS18970,ECB_RS06720,ECB_RS05735,ECB_RS08560,ECB_RS18525,ECB_RS16015"
"194","PWY0-1507",0.263829787234043,0.378048780487805,0.121543282035469,-0.637265415549598,-1.18830692859108,3,"ECB_RS03975,ECB_RS03955,ECB_RS03960"
"195","PWY0-1544",0.000150950187543665,0.00126690335974148,0.518848077743792,-0.890412565448402,-2.03350724549546,5,"ECB_RS02000,ECB_RS01995,ECB_RS02005,ECB_RS01990"
"196","PWY0-162",0.000694863156603198,0.00419027209519785,0.477270815362862,-0.758926174496644,-2.0679253880281,8,"ECB_RS00185,ECB_RS00190,ECB_RS12700,ECB_RS05010,ECB_RS05625,ECB_RS21875,ECB_RS21880,ECB_RS00880"
"197","PWY0-163",0.0335570469798658,0.0896125686394143,0.376039306993639,-0.719613630265629,-1.76527755626519,6,"ECB_RS12595,ECB_RS12700,ECB_RS10445,ECB_RS04830,ECB_RS19680,ECB_RS01540"
"198","PWY0-166",0.0511627906976744,0.1239510908655,0.307750047666508,-0.563434964238979,-1.65061824455609,10,"ECB_RS13360,ECB_RS14140,ECB_RS12700,ECB_RS13355,ECB_RS11385,ECB_RS11390"
"199","PWY0-301",0.0152280111395929,0.044732282722554,0.380730400722792,0.660449079865489,1.72700654069487,8,"ECB_RS00325,ECB_RS18185,ECB_RS18180,ECB_RS21625,ECB_RS21635,ECB_RS21630,ECB_RS18190"
"200","PWY0-381",0.000751992157310225,0.00419027209519785,0.477270815362862,0.781914377972173,1.92648051528494,7,"ECB_RS17330,ECB_RS11420,ECB_RS11425,ECB_RS11430,ECB_RS20210,ECB_RS11410"
"201","PWY0-41",0.142342342342342,0.241007194244604,0.156312403073186,0.569358733565871,1.32289391573637,6,"ECB_RS02405,ECB_RS02430,ECB_RS19645,ECB_RS02425,ECB_RS02420,ECB_RS02450"
"202","PWY0-42",3.03155168016519e-05,0.000360321681912892,0.575610261071129,0.877132365401769,2.03799994814905,6,"ECB_RS01515,ECB_RS01520,ECB_RS01525,ECB_RS20965,ECB_RS01530"
"203","PWY0-44",0.327067669172932,0.452122954444936,0.0995791200495904,0.610455764075067,1.11056542411234,3,"ECB_RS21055,ECB_RS21080,ECB_RS21050"
"204","PWY0-521",0.280075187969925,0.398778211437299,0.109250039480711,0.633780160857909,1.15299809512585,3,"ECB_RS17050,ECB_RS17060,ECB_RS17055"
"205","PWY0-781",1.02466557481985e-06,3.43994871546664e-05,0.643551836150722,-0.660795395987057,-2.57989309455556,24,"ECB_RS19625,ECB_RS00020,ECB_RS00010,ECB_RS04920,ECB_RS17375,ECB_RS20715,ECB_RS00015,ECB_RS09015,ECB_RS14650,ECB_RS00855,ECB_RS12495,ECB_RS20690,ECB_RS03165,ECB_RS20285,ECB_RS14205,ECB_RS15225,ECB_RS00570,ECB_RS16990,ECB_RS00170,ECB_RS20655,ECB_RS13010,ECB_RS19505"
"206","PWY0-823",0.842553191489362,0.9,0.0564118388217596,-0.379624664879357,-0.707884985647861,3,"ECB_RS14625,ECB_RS14630,ECB_RS21215"
"207","PWY0-845",0.000574889069906748,0.00383371175465721,0.477270815362862,-0.762953020134228,-2.07889775478453,8,"ECB_RS04815,ECB_RS01930,ECB_RS12955,ECB_RS00290,ECB_RS11815,ECB_RS14580,ECB_RS08480,ECB_RS08490"
"208","PWY0-862",0.140969162995595,0.241007194244604,0.175204047558551,-0.660766961651917,-1.36110538340184,4,"ECB_RS00925,ECB_RS06730,ECB_RS05055,ECB_RS05780"
"209","PWY0-881",0.0566893424036281,0.131067961165049,0.287857117255149,-0.634972705626033,-1.65371502501692,7,"ECB_RS00925,ECB_RS06730,ECB_RS05775,ECB_RS05790,ECB_RS05055"
"210","PWYCQD-2",0.00143964728011854,0.00680753363980261,0.45505986738723,-0.793667829353367,-1.94693922872201,6,"ECB_RS10295,ECB_RS10290,ECB_RS19395,ECB_RS10320,ECB_RS19400,ECB_RS10310"
"211","PWYCQD-3",0.0224041310966065,0.0619408330317944,0.352487857583619,0.609559613319012,1.64529833377205,9,"ECB_RS15855,ECB_RS15850,ECB_RS10695,ECB_RS15860,ECB_RS08930,ECB_RS15840,ECB_RS15865,ECB_RS15875,ECB_RS15845"
"212","PWYCQD-4",0.0184468755946997,0.0530771718502411,0.352487857583619,0.653154362416107,1.70793160345645,8,"ECB_RS10695,ECB_RS15880,ECB_RS15860,ECB_RS08930,ECB_RS15840,ECB_RS15890,ECB_RS15885,ECB_RS15875"
"213","PYRIDNUCSAL-PWY",0.0837004405286344,0.17524235645041,0.231126709673834,-0.720032180209171,-1.48318504644235,4,"ECB_RS09015,ECB_RS03165,ECB_RS04940,ECB_RS09170"
"214","PYRIDNUCSYN-PWY",0.103671706263499,0.194902807775378,0.204294756516886,-0.638355489208032,-1.45786409904562,5,"ECB_RS09015,ECB_RS03165,ECB_RS00570,ECB_RS13010"
"215","PYRIDOXSYN-PWY",0.00144880772618665,0.00680753363980261,0.45505986738723,-0.762748255501879,-1.98649207950646,7,"ECB_RS04815,ECB_RS01930,ECB_RS12955,ECB_RS00290,ECB_RS11815,ECB_RS14580,ECB_RS08490"
"216","PYRUVDEHYD-PWY",0.00771646854295278,0.024178268101252,0.407017918923954,-0.865683646112601,-1.61423772504021,3,"ECB_RS00595,ECB_RS00600,ECB_RS00605"
"217","RHAMCAT-PWY",0.337591240875912,0.463941178981517,0.0959206777921745,0.542415291327449,1.1027144680426,4,"ECB_RS20085,ECB_RS20090,ECB_RS20080,ECB_RS20075"
"218","RIBOSYN2-PWY",0.072562358276644,0.160144080996885,0.252961123069611,-0.592860976918948,-1.54403976200907,7,"ECB_RS01905,ECB_RS00140,ECB_RS19520,ECB_RS01900,ECB_RS04320,ECB_RS08615,ECB_RS06665"
"219","SALVADEHYPOX-PWY",0.302816901408451,0.42358316566063,0.10027910675413,0.424084735816637,1.14467214357935,9,"ECB_RS14285,ECB_RS14280,ECB_RS14275,ECB_RS02255,ECB_RS01735,ECB_RS08405"
"220","SER-GLYSYN-PWY",0.0113390386100221,0.0346061567968206,0.380730400722792,-0.774674111520378,-1.76918597041714,5,"ECB_RS12865,ECB_RS04815,ECB_RS14510"
"221","SERDEG-PWY",0.234962406015038,0.345101033834586,0.120985142145252,0.66058981233244,1.20177128019886,3,"ECB_RS09420,ECB_RS15775,ECB_RS15750"
"222","SERSYN-PWY",0.116740088105727,0.216015123660203,0.193813302725311,-0.684506345818468,-1.41000583615292,4,"ECB_RS04815,ECB_RS14510"
"223","SO4ASSIM-PWY",5.25010757417007e-05,0.00053642403475216,0.557332238758646,-0.873624899382882,-2.14308117941814,6,"ECB_RS13750,ECB_RS13790,ECB_RS13745,ECB_RS13785,ECB_RS13780,ECB_RS13740"
"224","SULFATE-CYS-PWY",7.13935423309021e-05,0.000645287786452384,0.538434096309916,-0.721208253129246,-2.32513385566254,13,"ECB_RS04815,ECB_RS13750,ECB_RS14510,ECB_RS12205,ECB_RS13790,ECB_RS13745,ECB_RS13785,ECB_RS13780,ECB_RS13740,ECB_RS22730,ECB_RS12240"
"225","TCA",0.145161290322581,0.243663594470046,0.176694268938498,-0.367817292343141,-1.28383329009432,17,"ECB_RS03615,ECB_RS03620,ECB_RS03625,ECB_RS06010,ECB_RS00605,ECB_RS03630,ECB_RS00615,ECB_RS03605,ECB_RS03590,ECB_RS11270,ECB_RS03595,ECB_RS03600"
"226","TCA-GLYOX-BYPASS",0.486935866983373,0.618540155357257,0.0899860794997137,-0.264145910714209,-0.970591325312,20,"ECB_RS03615,ECB_RS03620,ECB_RS03625,ECB_RS06010,ECB_RS00605,ECB_RS03630,ECB_RS00615,ECB_RS03605,ECB_RS03590,ECB_RS11270,ECB_RS03595,ECB_RS03600"
"227","THISYN-PWY",0.619815668202765,0.754697834340154,0.0753093764172773,-0.301847762924537,-0.863727686742234,9,"ECB_RS10730,ECB_RS01930,ECB_RS01945"
"228","THREOCAT-PWY",0.0391705069124424,0.102278545826933,0.352171384439073,-0.490900593887356,-1.71344452172114,17,"ECB_RS19325,ECB_RS19310,ECB_RS19315,ECB_RS19300,ECB_RS19305,ECB_RS11700,ECB_RS00415"
"229","THRESYN-PWY",4.48003028467043e-05,0.000500733682752613,0.557332238758646,-0.846977169582715,-2.20585681679703,7,"ECB_RS00020,ECB_RS00010,ECB_RS04920,ECB_RS17375,ECB_RS20715,ECB_RS00015"
"230","TRNA-CHARGING-PWY",3.18091935516577e-08,1.86879012115989e-06,0.719512826338911,-0.470703458840201,-2.55517408394687,86,"ECB_RS19805,ECB_RS16570,ECB_RS01040,ECB_RS12165,ECB_RS03740,ECB_RS03735,ECB_RS03730,ECB_RS03720,ECB_RS03710,ECB_RS08885,ECB_RS00145,ECB_RS14400,ECB_RS13450,ECB_RS13445,ECB_RS13440,ECB_RS13435,ECB_RS12145,ECB_RS10775,ECB_RS08485,ECB_RS20485,ECB_RS21940,ECB_RS20475,ECB_RS18060,ECB_RS18065,ECB_RS04935,ECB_RS03350,ECB_RS02475,ECB_RS13465,ECB_RS12680,ECB_RS17120,ECB_RS08910,ECB_RS09920,ECB_RS03315,ECB_RS03295,ECB_RS03310,ECB_RS09715,ECB_RS03180,ECB_RS09765,ECB_RS12160,ECB_RS12155,ECB_RS12150,ECB_RS03725,ECB_RS03715"
"231","TRPSYN-PWY",0.0118018495136189,0.0355568543038519,0.380730400722792,-0.773605150214592,-1.76674469696165,5,"ECB_RS06555,ECB_RS06550,ECB_RS06570,ECB_RS06565,ECB_RS06560"
"232","TYRSYN",0.0072187516458908,0.024178268101252,0.407017918923954,-0.817645481362296,-1.68425743262671,4,"ECB_RS13140,ECB_RS04920,ECB_RS13145,ECB_RS20885"
"233","UBISYN-PWY",0.895833333333333,0.939632237871674,0.0442407423477375,0.240893943358458,0.629912931180957,8,"ECB_RS03280,ECB_RS20815,ECB_RS14480,ECB_RS19760,ECB_RS11370,ECB_RS16130,ECB_RS19720"
"234","UDPNAGSYN-PWY",0.198237885462555,0.302505864179873,0.14551614609036,-0.611960311075355,-1.26056919030966,4,"ECB_RS19100,ECB_RS19105,ECB_RS20720,ECB_RS16075"
"235","VALSYN-PWY",0.000227281579423988,0.00172294100531088,0.518848077743792,-0.766436220462905,-2.19313264846487,9,"ECB_RS19325,ECB_RS19310,ECB_RS19300,ECB_RS19295,ECB_RS19305,ECB_RS00415"
